latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),precipitation (mm),snow_depth (m),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-02-28T00:00,11.6,79,1.00,0.00,1.00,0.01,23.2,40.0,192,196
2024-02-28T01:00,10.5,92,2.10,0.00,2.10,0.01,26.1,44.4,173,177
2024-02-28T02:00,9.8,95,0.50,0.00,0.50,0.00,24.1,40.1,160,166
2024-02-28T03:00,10.3,93,0.20,0.00,0.20,0.00,18.4,34.4,177,185
2024-02-28T04:00,10.8,93,0.20,0.00,0.20,0.00,18.4,34.3,183,190
2024-02-28T05:00,10.9,94,0.10,0.00,0.10,0.00,15.2,30.1,184,192
2024-02-28T06:00,11.2,94,0.00,0.00,0.00,0.00,15.3,30.7,189,198
2024-02-28T07:00,11.6,94,0.00,0.00,0.00,0.00,16.3,32.2,194,200
2024-02-28T08:00,12.2,93,0.00,0.00,0.00,0.00,18.1,32.2,187,194
2024-02-28T09:00,12.1,95,0.00,0.00,0.00,0.00,16.6,32.0,181,188
2024-02-28T10:00,12.5,93,0.00,0.00,0.00,0.00,20.3,35.3,186,192
2024-02-28T11:00,12.0,95,0.60,0.00,0.60,0.00,19.8,35.3,183,189
2024-02-28T12:00,12.1,95,0.60,0.00,0.60,0.00,21.4,38.0,187,193
2024-02-28T13:00,12.1,96,0.20,0.00,0.20,0.00,15.6,29.8,188,195
2024-02-28T14:00,13.1,93,0.40,0.00,0.40,0.00,17.9,32.6,189,196
2024-02-28T15:00,15.4,84,2.80,0.00,2.80,0.00,20.7,30.4,200,204
2024-02-28T16:00,16.8,81,0.20,0.00,0.20,0.00,20.1,29.9,190,195
2024-02-28T17:00,16.8,81,0.40,0.00,0.40,0.00,26.6,39.2,189,193
2024-02-28T18:00,17.0,77,0.10,0.00,0.10,0.00,23.1,34.7,184,190
2024-02-28T19:00,17.1,76,1.60,0.00,1.60,0.00,25.3,38.1,200,203
2024-02-28T20:00,15.1,88,2.70,0.00,2.70,0.00,22.7,41.1,205,210
2024-02-28T21:00,15.6,80,0.10,0.00,0.10,0.00,25.2,41.5,211,214
2024-02-28T22:00,14.6,87,1.40,0.00,1.40,0.00,25.1,44.2,209,213
2024-02-28T23:00,14.5,85,0.30,0.00,0.30,0.00,25.8,43.5,207,210
2024-02-29T00:00,13.9,91,0.60,0.00,0.60,0.00,27.5,47.2,212,215
2024-02-29T01:00,15.1,92,0.60,0.00,0.60,0.00,29.1,49.7,220,223
2024-02-29T02:00,14.7,94,2.00,0.00,2.00,0.00,30.0,48.9,260,261
2024-02-29T03:00,10.1,78,0.80,0.00,0.80,0.00,34.2,52.5,288,289
2024-02-29T04:00,6.7,75,0.10,0.00,0.10,0.00,30.7,45.1,310,309
2024-02-29T05:00,4.9,63,0.00,0.00,0.00,0.00,30.4,47.4,310,309
2024-02-29T06:00,0.7,48,0.00,0.00,0.00,0.00,30.1,46.1,312,313
2024-02-29T07:00,-0.9,46,0.00,0.00,0.00,0.00,26.9,44.9,305,308
2024-02-29T08:00,-1.7,45,0.00,0.00,0.00,0.00,22.4,35.3,300,303
2024-02-29T09:00,-2.2,45,0.00,0.00,0.00,0.00,18.7,32.0,295,301
2024-02-29T10:00,-2.5,44,0.00,0.00,0.00,0.00,17.4,30.8,294,300
2024-02-29T11:00,-2.8,45,0.00,0.00,0.00,0.00,17.7,30.3,294,297
2024-02-29T12:00,-2.5,45,0.00,0.00,0.00,0.00,17.7,29.9,282,285
2024-02-29T13:00,-0.1,41,0.00,0.00,0.00,0.00,30.5,42.9,299,299
2024-02-29T14:00,0.8,41,0.00,0.00,0.00,0.00,25.6,34.8,296,296
2024-02-29T15:00,1.4,40,0.00,0.00,0.00,0.00,26.3,35.4,289,289
2024-02-29T16:00,1.8,37,0.00,0.00,0.00,0.00,26.4,35.3,290,290
2024-02-29T17:00,2.2,38,0.00,0.00,0.00,0.00,24.7,32.8,289,289
2024-02-29T18:00,3.3,35,0.00,0.00,0.00,0.00,25.7,34.2,292,292
2024-02-29T19:00,4.2,30,0.00,0.00,0.00,0.00,26.5,35.0,292,292
2024-02-29T20:00,4.4,28,0.00,0.00,0.00,0.00,23.5,31.2,288,287
2024-02-29T21:00,4.5,27,0.00,0.00,0.00,0.00,20.6,28.0,282,282
2024-02-29T22:00,3.7,30,0.00,0.00,0.00,0.00,16.7,25.9,277,279
2024-02-29T23:00,1.5,37,0.00,0.00,0.00,0.00,9.7,22.1,270,276
2024-03-01T00:00,-0.1,45,0.00,0.00,0.00,0.00,7.6,19.2,275,278
2024-03-01T01:00,0.1,46,0.00,0.00,0.00,0.00,10.0,23.6,291,289
2024-03-01T02:00,-1.1,52,0.00,0.00,0.00,0.00,7.6,20.7,301,301
2024-03-01T03:00,-1.8,55,0.00,0.00,0.00,0.00,7.6,20.0,295,298
2024-03-01T04:00,-2.2,56,0.00,0.00,0.00,0.00,7.9,21.0,300,301
2024-03-01T05:00,-2.7,59,0.00,0.00,0.00,0.00,8.5,21.6,324,327
2024-03-01T06:00,-3.3,60,0.00,0.00,0.00,0.00,7.8,21.0,338,338
2024-03-01T07:00,-4.1,64,0.00,0.00,0.00,0.00,7.4,17.7,337,331
2024-03-01T08:00,-4.4,67,0.00,0.00,0.00,0.00,8.6,16.0,327,324
2024-03-01T09:00,-4.2,67,0.00,0.00,0.00,0.00,8.3,12.3,304,320
2024-03-01T10:00,-3.5,65,0.00,0.00,0.00,0.00,6.6,9.9,283,314
2024-03-01T11:00,-3.8,69,0.00,0.00,0.00,0.00,5.5,7.1,247,294
2024-03-01T12:00,-3.6,77,0.00,0.00,0.00,0.00,3.8,5.5,221,259
2024-03-01T13:00,-0.6,59,0.00,0.00,0.00,0.00,4.7,7.6,247,265
2024-03-01T14:00,1.2,43,0.00,0.00,0.00,0.00,4.3,5.0,265,270
2024-03-01T15:00,2.8,42,0.00,0.00,0.00,0.00,5.6,6.6,220,225
2024-03-01T16:00,4.4,42,0.00,0.00,0.00,0.00,9.0,10.7,196,200
2024-03-01T17:00,5.4,42,0.00,0.00,0.00,0.00,11.5,14.1,182,183
2024-03-01T18:00,5.9,43,0.00,0.00,0.00,0.00,12.8,15.7,169,169
2024-03-01T19:00,5.6,47,0.00,0.00,0.00,0.00,17.3,21.7,163,165
2024-03-01T20:00,5.2,47,0.00,0.00,0.00,0.00,20.3,26.5,163,165
2024-03-01T21:00,4.9,49,0.00,0.00,0.00,0.00,20.1,27.4,159,161
2024-03-01T22:00,4.0,54,0.00,0.00,0.00,0.00,18.3,26.6,158,161
2024-03-01T23:00,2.5,62,0.00,0.00,0.00,0.00,14.6,28.8,164,171
2024-03-02T00:00,2.2,64,0.00,0.00,0.00,0.00,14.1,28.5,177,183
2024-03-02T01:00,2.7,69,0.00,0.00,0.00,0.00,14.7,27.5,169,174
2024-03-02T02:00,2.6,72,0.00,0.00,0.00,0.00,14.0,26.3,181,183
2024-03-02T03:00,2.2,77,0.00,0.00,0.00,0.00,10.1,22.0,182,185
2024-03-02T04:00,1.8,85,0.00,0.00,0.00,0.00,7.6,19.8,180,179
2024-03-02T05:00,2.2,86,0.00,0.00,0.00,0.00,6.1,17.3,180,176
2024-03-02T06:00,3.5,80,0.00,0.00,0.00,0.00,5.6,14.4,195,184
2024-03-02T07:00,3.7,79,0.00,0.00,0.00,0.00,4.7,13.4,203,186
2024-03-02T08:00,3.4,86,0.00,0.00,0.00,0.00,6.1,10.9,183,174
2024-03-02T09:00,3.4,87,0.10,0.00,0.10,0.00,5.0,9.9,90,136
2024-03-02T10:00,3.6,89,0.10,0.00,0.10,0.00,4.1,11.2,75,123
2024-03-02T11:00,3.9,91,0.10,0.00,0.10,0.00,6.4,13.5,63,106
2024-03-02T12:00,4.0,93,0.10,0.00,0.10,0.00,8.6,15.9,57,93
2024-03-02T13:00,5.4,95,0.50,0.00,0.50,0.00,9.5,18.3,81,106
2024-03-02T14:00,6.5,95,0.60,0.00,0.60,0.00,10.8,20.9,86,114
2024-03-02T15:00,7.6,94,0.60,0.00,0.60,0.00,12.6,26.8,90,110
2024-03-02T16:00,8.1,94,1.10,0.00,1.10,0.00,15.0,27.3,114,121
2024-03-02T17:00,8.8,93,2.10,0.00,2.10,0.00,16.7,27.9,115,120
2024-03-02T18:00,8.6,95,2.80,0.00,2.80,0.00,11.7,23.8,108,119
2024-03-02T19:00,8.9,95,3.00,0.00,3.00,0.00,15.8,29.7,102,111
2024-03-02T20:00,9.1,95,3.10,0.00,3.10,0.00,19.4,35.0,100,107
2024-03-02T21:00,9.8,95,4.20,0.00,4.20,0.00,26.5,44.8,102,105
2024-03-02T22:00,10.1,94,4.80,0.00,4.80,0.00,25.4,43.7,111,113
2024-03-02T23:00,9.8,95,3.90,0.00,3.90,0.00,22.6,39.1,115,118
2024-03-03T00:00,9.3,96,1.00,0.00,1.00,0.00,19.2,34.7,107,113
2024-03-03T01:00,9.5,99,0.00,0.00,0.00,0.00,7.8,13.2,193,206
2024-03-03T02:00,9.1,99,0.00,0.00,0.00,0.00,6.5,10.6,267,260
2024-03-03T03:00,8.9,99,0.00,0.00,0.00,0.00,5.5,12.6,293,307
2024-03-03T04:00,8.6,98,0.00,0.00,0.00,0.00,10.8,20.4,307,319
2024-03-03T05:00,8.4,96,0.00,0.00,0.00,0.00,13.8,24.0,313,320
2024-03-03T06:00,8.1,94,0.00,0.00,0.00,0.00,14.3,25.5,311,317
2024-03-03T07:00,7.4,95,0.00,0.00,0.00,0.00,15.5,29.3,312,318
2024-03-03T08:00,7.1,95,0.00,0.00,0.00,0.00,15.8,30.5,317,322
2024-03-03T09:00,7.0,94,0.00,0.00,0.00,0.00,13.0,27.7,316,322
2024-03-03T10:00,6.3,96,0.00,0.00,0.00,0.00,10.7,25.9,312,322
2024-03-03T11:00,5.9,96,0.00,0.00,0.00,0.00,9.7,24.6,318,328
2024-03-03T12:00,5.9,96,0.00,0.00,0.00,0.00,9.2,22.7,315,327
2024-03-03T13:00,8.4,91,0.00,0.00,0.00,0.00,10.9,23.4,297,314
2024-03-03T14:00,10.6,83,0.00,0.00,0.00,0.00,10.5,15.1,319,322
2024-03-03T15:00,12.9,75,0.00,0.00,0.00,0.00,11.7,15.1,317,320
2024-03-03T16:00,14.9,68,0.00,0.00,0.00,0.00,13.0,16.8,316,318
2024-03-03T17:00,16.4,63,0.00,0.00,0.00,0.00,12.1,15.1,307,308
2024-03-03T18:00,17.6,57,0.00,0.00,0.00,0.00,12.9,15.9,306,308
2024-03-03T19:00,18.5,53,0.00,0.00,0.00,0.00,13.6,16.9,310,310
2024-03-03T20:00,18.7,51,0.00,0.00,0.00,0.00,12.3,15.6,308,308
2024-03-03T21:00,18.2,52,0.00,0.00,0.00,0.00,11.1,14.0,299,299
2024-03-03T22:00,17.2,59,0.00,0.00,0.00,0.00,6.4,13.6,313,307
2024-03-03T23:00,16.5,59,0.00,0.00,0.00,0.00,3.3,5.4,276,307
2024-03-04T00:00,12.8,75,0.00,0.00,0.00,0.00,6.6,6.0,202,213
2024-03-04T01:00,11.6,84,0.00,0.00,0.00,0.00,5.3,7.0,152,215
2024-03-04T02:00,9.8,90,0.00,0.00,0.00,0.00,9.5,17.9,25,28
2024-03-04T03:00,8.9,90,0.00,0.00,0.00,0.00,11.9,25.3,35,36
2024-03-04T04:00,8.0,90,0.00,0.00,0.00,0.00,9.8,22.7,17,27
2024-03-04T05:00,7.2,91,0.00,0.00,0.00,0.00,10.3,22.9,12,22
2024-03-04T06:00,6.6,93,0.00,0.00,0.00,0.00,9.1,21.3,18,28
2024-03-04T07:00,5.6,95,0.00,0.00,0.00,0.00,7.9,18.6,24,43
2024-03-04T08:00,5.0,96,0.00,0.00,0.00,0.00,8.1,17.7,13,39
2024-03-04T09:00,4.6,96,0.00,0.00,0.00,0.00,8.0,18.4,18,42
2024-03-04T10:00,4.1,97,0.00,0.00,0.00,0.00,6.6,16.6,22,51
2024-03-04T11:00,3.7,98,0.00,0.00,0.00,0.00,7.3,14.8,9,41
2024-03-04T12:00,4.1,97,0.00,0.00,0.00,0.00,10.5,18.0,8,29
2024-03-04T13:00,7.9,87,0.00,0.00,0.00,0.00,9.5,19.6,29,46
2024-03-04T14:00,10.4,82,0.00,0.00,0.00,0.00,8.2,11.4,52,55
2024-03-04T15:00,12.6,77,0.00,0.00,0.00,0.00,9.1,11.3,72,73
2024-03-04T16:00,14.4,72,0.00,0.00,0.00,0.00,13.0,16.3,104,104
2024-03-04T17:00,14.3,72,0.00,0.00,0.00,0.00,18.8,23.7,119,116
2024-03-04T18:00,13.7,72,0.00,0.00,0.00,0.00,21.3,27.4,124,123
2024-03-04T19:00,13.2,72,0.00,0.00,0.00,0.00,21.8,28.3,124,121
2024-03-04T20:00,12.3,74,0.00,0.00,0.00,0.00,20.5,26.6,128,126
2024-03-04T21:00,10.9,79,0.00,0.00,0.00,0.00,19.3,25.7,135,132
2024-03-04T22:00,9.6,83,0.00,0.00,0.00,0.00,18.2,25.4,129,128
2024-03-04T23:00,8.1,89,0.00,0.00,0.00,0.00,14.8,25.5,124,121
2024-03-05T00:00,6.9,93,0.00,0.00,0.00,0.00,11.8,24.2,117,115
2024-03-05T01:00,5.3,96,0.00,0.00,0.00,0.00,8.9,19.5,111,115
2024-03-05T02:00,4.3,97,0.00,0.00,0.00,0.00,5.9,17.3,104,113
2024-03-05T03:00,3.9,98,0.00,0.00,0.00,0.00,7.0,17.1,102,112
2024-03-05T04:00,4.0,98,0.00,0.00,0.00,0.00,6.2,17.8,100,111
2024-03-05T05:00,5.8,91,0.00,0.00,0.00,0.00,10.5,17.7,96,102
2024-03-05T06:00,6.1,91,0.00,0.00,0.00,0.00,11.2,19.1,96,101
2024-03-05T07:00,6.1,91,0.00,0.00,0.00,0.00,12.4,20.2,80,87
2024-03-05T08:00,6.1,91,0.20,0.00,0.20,0.00,12.2,18.9,71,77
2024-03-05T09:00,6.2,92,0.10,0.00,0.10,0.00,12.1,19.7,67,72
2024-03-05T10:00,6.1,94,0.20,0.00,0.20,0.00,13.5,21.4,56,65
2024-03-05T11:00,5.9,97,1.00,0.00,1.00,0.00,13.8,22.7,49,57
2024-03-05T12:00,5.8,97,1.60,0.00,1.60,0.00,13.2,24.3,35,52
2024-03-05T13:00,5.2,98,2.90,0.00,2.90,0.00,20.1,34.0,46,51
2024-03-05T14:00,5.2,97,3.40,0.00,3.40,0.00,15.3,25.2,47,56
2024-03-05T15:00,5.6,96,1.20,0.00,1.20,0.00,19.8,28.1,53,57
2024-03-05T16:00,5.8,96,0.80,0.00,0.80,0.00,18.9,26.1,51,55
2024-03-05T17:00,6.2,97,0.50,0.00,0.50,0.00,19.7,27.0,52,56
2024-03-05T18:00,7.2,96,0.60,0.00,0.60,0.00,17.0,23.6,54,56
2024-03-05T19:00,7.3,97,1.20,0.00,1.20,0.00,15.0,23.1,42,51
2024-03-05T20:00,7.4,97,2.70,0.00,2.70,0.00,14.7,29.7,31,67
2024-03-05T21:00,8.1,98,2.70,0.00,2.70,0.00,10.7,18.7,48,90
2024-03-05T22:00,8.4,99,1.20,0.00,1.20,0.00,6.5,12.1,96,127
2024-03-05T23:00,7.9,100,0.00,0.00,0.00,0.00,4.0,6.5,275,251
2024-03-06T00:00,7.8,99,0.00,0.00,0.00,0.00,5.4,10.4,312,326
2024-03-06T01:00,7.3,96,0.00,0.00,0.00,0.00,7.6,10.7,295,303
2024-03-06T02:00,7.4,96,0.00,0.00,0.00,0.00,10.9,19.1,278,281
2024-03-06T03:00,7.2,96,0.00,0.00,0.00,0.00,8.8,17.6,261,269
2024-03-06T04:00,6.2,97,0.00,0.00,0.00,0.00,6.5,15.9,236,252
2024-03-06T05:00,5.2,98,0.00,0.00,0.00,0.00,9.0,20.4,247,256
2024-03-06T06:00,4.2,99,0.00,0.00,0.00,0.00,6.9,18.8,261,267
2024-03-06T07:00,3.8,99,0.00,0.00,0.00,0.00,5.6,16.3,255,264
2024-03-06T08:00,3.7,100,0.00,0.00,0.00,0.00,6.5,13.4,270,276
2024-03-06T09:00,4.4,99,0.00,0.00,0.00,0.00,5.0,9.5,180,233
2024-03-06T10:00,4.4,100,0.00,0.00,0.00,0.00,8.3,14.2,180,196
2024-03-06T11:00,4.6,100,0.00,0.00,0.00,0.00,4.7,11.7,212,214
2024-03-06T12:00,4.6,100,0.00,0.00,0.00,0.00,3.7,7.6,209,211
2024-03-06T13:00,7.2,94,0.00,0.00,0.00,0.00,3.1,2.6,144,146
2024-03-06T14:00,8.6,90,0.00,0.00,0.00,0.00,5.5,6.3,157,156
2024-03-06T15:00,9.6,88,0.00,0.00,0.00,0.00,7.5,9.0,145,143
2024-03-06T16:00,9.8,87,0.00,0.00,0.00,0.00,11.8,15.3,153,150
2024-03-06T17:00,9.5,86,0.00,0.00,0.00,0.00,8.9,11.4,159,156
2024-03-06T18:00,9.8,86,0.50,0.00,0.50,0.00,5.4,7.1,127,120
2024-03-06T19:00,9.6,92,1.50,0.00,1.50,0.00,7.0,9.6,78,77
2024-03-06T20:00,9.4,94,2.10,0.00,2.10,0.00,8.8,14.2,81,81
2024-03-06T21:00,9.4,95,1.40,0.00,1.40,0.00,10.4,18.3,70,70
2024-03-06T22:00,8.9,97,3.50,0.00,3.50,0.00,15.6,27.6,52,59
2024-03-06T23:00,7.9,98,5.60,0.00,5.60,0.00,19.7,32.6,38,48
2024-03-07T00:00,7.6,98,10.30,0.00,10.30,0.00,20.0,33.7,34,41
2024-03-07T01:00,7.5,98,4.40,0.00,4.40,0.00,20.6,36.3,47,56
2024-03-07T02:00,7.7,97,3.10,0.00,3.10,0.00,16.8,28.9,43,54
2024-03-07T03:00,7.9,97,0.80,0.00,0.80,0.00,15.4,26.2,37,53
2024-03-07T04:00,8.1,98,0.80,0.00,0.80,0.00,14.2,23.3,21,38
2024-03-07T05:00,8.2,98,0.60,0.00,0.60,0.00,12.4,22.2,8,20
2024-03-07T06:00,8.4,98,0.50,0.00,0.50,0.00,13.0,23.1,358,4
2024-03-07T07:00,8.9,97,0.20,0.00,0.20,0.00,16.2,29.7,3,6
2024-03-07T08:00,9.2,96,0.20,0.00,0.20,0.00,19.8,33.9,1,4
2024-03-07T09:00,8.7,94,0.40,0.00,0.40,0.00,23.3,38.4,8,10
2024-03-07T10:00,8.1,95,0.30,0.00,0.30,0.00,20.5,35.0,358,3
2024-03-07T11:00,7.8,95,0.40,0.00,0.40,0.00,23.1,38.5,356,360
2024-03-07T12:00,7.8,91,0.10,0.00,0.10,0.00,24.1,38.3,2,4
2024-03-07T13:00,9.3,85,0.00,0.00,0.00,0.00,24.9,38.4,4,7
2024-03-07T14:00,10.2,79,0.00,0.00,0.00,0.00,24.5,34.7,3,5
2024-03-07T15:00,10.3,77,0.00,0.00,0.00,0.00,21.7,29.7,5,6
2024-03-07T16:00,12.1,69,0.00,0.00,0.00,0.00,28.0,37.9,20,20
2024-03-07T17:00,12.1,67,0.00,0.00,0.00,0.00,24.9,33.9,357,358
2024-03-07T18:00,12.0,65,0.00,0.00,0.00,0.00,26.4,37.2,5,5
2024-03-07T19:00,12.2,63,0.00,0.00,0.00,0.00,22.5,32.2,6,6
2024-03-07T20:00,12.2,63,0.00,0.00,0.00,0.00,21.6,31.4,4,5
2024-03-07T21:00,12.6,60,0.00,0.00,0.00,0.00,24.4,35.3,8,9
2024-03-07T22:00,12.1,61,0.00,0.00,0.00,0.00,21.0,33.4,7,7
2024-03-07T23:00,11.1,63,0.00,0.00,0.00,0.00,18.1,30.5,6,8
2024-03-08T00:00,10.0,65,0.00,0.00,0.00,0.00,17.6,30.8,1,6
2024-03-08T01:00,8.3,66,0.00,0.00,0.00,0.00,24.1,40.0,358,360
2024-03-08T02:00,7.1,68,0.00,0.00,0.00,0.00,23.8,40.0,2,4
2024-03-08T03:00,5.8,73,0.00,0.00,0.00,0.00,22.7,39.3,2,4
2024-03-08T04:00,4.9,75,0.00,0.00,0.00,0.00,21.6,37.3,4,7
2024-03-08T05:00,4.3,75,0.00,0.00,0.00,0.00,20.0,35.5,7,10
2024-03-08T06:00,3.8,75,0.00,0.00,0.00,0.00,18.7,33.8,11,14
2024-03-08T07:00,3.3,76,0.00,0.00,0.00,0.00,17.4,32.1,13,18
2024-03-08T08:00,2.6,78,0.00,0.00,0.00,0.00,14.9,29.0,8,14
2024-03-08T09:00,1.9,81,0.00,0.00,0.00,0.00,12.2,25.6,360,10
2024-03-08T10:00,1.1,84,0.00,0.00,0.00,0.00,10.4,22.5,340,353
2024-03-08T11:00,0.8,85,0.00,0.00,0.00,0.00,11.9,25.3,346,354
2024-03-08T12:00,1.4,82,0.00,0.00,0.00,0.00,15.1,27.2,3,7
2024-03-08T13:00,3.9,74,0.00,0.00,0.00,0.00,14.6,25.3,16,17
2024-03-08T14:00,6.4,59,0.00,0.00,0.00,0.00,17.1,23.5,30,32
2024-03-08T15:00,8.0,51,0.00,0.00,0.00,0.00,15.1,19.7,38,38
2024-03-08T16:00,9.4,49,0.00,0.00,0.00,0.00,10.5,13.0,41,42
2024-03-08T17:00,10.6,47,0.00,0.00,0.00,0.00,9.2,11.5,59,58
2024-03-08T18:00,11.5,44,0.00,0.00,0.00,0.00,6.6,8.0,81,80
2024-03-08T19:00,12.2,40,0.00,0.00,0.00,0.00,7.2,9.0,84,85
2024-03-08T20:00,12.4,39,0.00,0.00,0.00,0.00,6.9,8.3,129,124
2024-03-08T21:00,11.4,47,0.00,0.00,0.00,0.00,10.6,12.8,170,169
2024-03-08T22:00,9.4,56,0.00,0.00,0.00,0.00,13.1,18.5,171,173
2024-03-08T23:00,6.6,66,0.00,0.00,0.00,0.00,11.4,22.8,162,164
2024-03-09T00:00,4.9,70,0.00,0.00,0.00,0.00,10.6,23.7,156,160
2024-03-09T01:00,4.7,72,0.00,0.00,0.00,0.00,12.1,24.5,157,158
2024-03-09T02:00,4.4,76,0.00,0.00,0.00,0.00,12.6,25.7,175,174
2024-03-09T03:00,4.6,77,0.00,0.00,0.00,0.00,9.3,20.3,167,163
2024-03-09T04:00,4.1,82,0.00,0.00,0.00,0.00,9.2,20.7,132,139
2024-03-09T05:00,4.2,83,0.00,0.00,0.00,0.00,8.0,18.3,126,133
2024-03-09T06:00,4.1,83,0.00,0.00,0.00,0.00,9.7,20.4,129,131
2024-03-09T07:00,3.8,85,0.00,0.00,0.00,0.00,8.0,17.3,126,132
2024-03-09T08:00,3.8,86,0.00,0.00,0.00,0.00,10.5,18.7,117,124
2024-03-09T09:00,3.8,85,0.00,0.00,0.00,0.00,11.9,20.0,125,128
2024-03-09T10:00,3.8,82,0.00,0.00,0.00,0.00,14.1,22.7,130,132
2024-03-09T11:00,4.0,80,0.00,0.00,0.00,0.00,15.8,24.7,133,134
2024-03-09T12:00,4.2,78,0.00,0.00,0.00,0.00,17.4,25.4,142,142
2024-03-09T13:00,4.8,75,0.00,0.00,0.00,0.00,18.8,27.0,133,135
2024-03-09T14:00,5.2,74,0.00,0.00,0.00,0.00,21.4,29.6,126,127
2024-03-09T15:00,5.6,73,0.00,0.00,0.00,0.00,23.5,32.6,122,123
2024-03-09T16:00,5.9,73,0.00,0.00,0.00,0.00,26.5,36.6,127,126
2024-03-09T17:00,5.6,78,0.10,0.00,0.10,0.00,25.3,35.6,126,126
2024-03-09T18:00,5.7,81,0.20,0.00,0.20,0.00,26.3,37.6,120,120
2024-03-09T19:00,5.8,82,0.10,0.00,0.10,0.00,25.4,36.9,115,115
2024-03-09T20:00,5.3,93,0.80,0.00,0.80,0.00,26.3,39.9,109,110
2024-03-09T21:00,5.7,94,1.10,0.00,1.10,0.00,22.1,35.9,106,109
2024-03-09T22:00,6.1,93,1.40,0.00,1.40,0.00,24.7,41.3,109,114
2024-03-09T23:00,6.2,94,2.50,0.00,2.50,0.00,27.7,46.2,115,118
2024-03-10T00:00,6.5,94,1.20,0.00,1.20,0.00,33.5,54.3,117,119
2024-03-10T01:00,7.1,96,5.30,0.00,5.30,0.00,26.6,44.3,106,111
2024-03-10T02:00,7.4,96,7.40,0.00,7.40,0.00,31.3,50.1,99,104
2024-03-10T03:00,7.9,96,8.60,0.00,8.60,0.00,20.9,35.6,93,104
2024-03-10T04:00,8.1,97,14.80,0.00,14.80,0.00,4.7,13.0,81,141
2024-03-10T05:00,9.5,97,4.90,0.00,4.90,0.00,15.0,27.9,100,126
2024-03-10T06:00,9.9,97,0.00,0.00,0.00,0.00,7.6,21.0,149,173
2024-03-10T07:00,9.6,98,0.00,0.00,0.00,0.00,9.8,22.2,262,257
2024-03-10T08:00,7.9,98,0.10,0.00,0.10,0.00,16.6,27.7,294,298
2024-03-10T09:00,6.7,95,0.00,0.00,0.00,0.00,17.2,30.3,280,283
2024-03-10T10:00,5.8,93,0.00,0.00,0.00,0.00,17.8,32.6,284,286
2024-03-10T11:00,5.7,92,0.20,0.00,0.20,0.00,15.9,30.1,276,282
2024-03-10T12:00,6.2,89,0.10,0.00,0.10,0.00,17.7,29.8,282,288
2024-03-10T13:00,7.8,82,0.00,0.00,0.00,0.00,24.2,35.0,298,300
2024-03-10T14:00,8.3,74,0.00,0.00,0.00,0.00,22.7,32.4,290,293
2024-03-10T15:00,8.4,66,0.00,0.00,0.00,0.00,21.7,30.1,294,295
2024-03-10T16:00,10.9,51,0.00,0.00,0.00,0.00,28.2,37.6,293,293
2024-03-10T17:00,10.8,48,0.00,0.00,0.00,0.00,24.4,32.6,286,286
2024-03-10T18:00,9.7,52,0.10,0.00,0.10,0.00,25.1,33.7,282,284
2024-03-10T19:00,8.8,53,0.20,0.00,0.20,0.00,28.0,38.1,282,281
2024-03-10T20:00,7.9,58,0.40,0.00,0.40,0.00,30.6,42.3,285,286
2024-03-10T21:00,6.8,51,0.10,0.00,0.10,0.00,26.7,38.9,280,281
2024-03-10T22:00,6.8,45,0.00,0.00,0.00,0.00,21.4,33.6,278,279
2024-03-10T23:00,5.8,44,0.00,0.00,0.00,0.00,29.9,46.2,272,275
2024-03-11T00:00,4.2,53,0.00,0.00,0.00,0.00,27.7,43.7,291,293
2024-03-11T01:00,3.5,52,0.00,0.00,0.00,0.00,24.6,40.3,281,283
2024-03-11T02:00,2.8,55,0.00,0.00,0.00,0.00,26.8,43.0,287,289
2024-03-11T03:00,2.2,54,0.00,0.00,0.00,0.00,26.5,43.3,288,290
2024-03-11T04:00,1.9,53,0.00,0.00,0.00,0.00,26.5,42.8,288,290
2024-03-11T05:00,1.9,51,0.00,0.00,0.00,0.00,26.0,40.4,289,291
2024-03-11T06:00,1.3,53,0.00,0.00,0.00,0.00,26.6,40.7,293,296
2024-03-11T07:00,1.6,52,0.00,0.00,0.00,0.00,28.0,43.2,294,296
2024-03-11T08:00,1.5,52,0.00,0.00,0.00,0.00,29.5,46.1,303,304
2024-03-11T09:00,1.2,53,0.00,0.00,0.00,0.00,30.8,48.3,300,302
2024-03-11T10:00,1.1,51,0.00,0.00,0.00,0.00,29.6,46.5,304,306
2024-03-11T11:00,1.0,53,0.00,0.00,0.00,0.00,27.9,45.4,300,302
2024-03-11T12:00,1.2,56,0.00,0.00,0.00,0.00,27.7,44.3,293,296
2024-03-11T13:00,4.1,49,0.00,0.00,0.00,0.00,40.2,58.8,297,298
2024-03-11T14:00,4.8,46,0.00,0.00,0.00,0.00,45.9,65.6,302,303
2024-03-11T15:00,5.2,44,0.00,0.00,0.00,0.00,44.3,61.8,302,302
2024-03-11T16:00,6.4,39,0.00,0.00,0.00,0.00,41.6,57.6,300,300
2024-03-11T17:00,8.4,33,0.00,0.00,0.00,0.00,38.2,52.6,300,300
2024-03-11T18:00,9.1,32,0.00,0.00,0.00,0.00,35.8,49.2,300,300
